Author_id,Isbn
A4916,0915473569
A4917,0553580744
A4918,0553580744
A4919,0553580744
A4920,0553580744
A4921,0451171071
A4922,0671620495
A4923,0688151078
A0911,042513024X
A4924,1558321160
A4925,0446530239
A4926,3492256341
A1090,0805067140
A0287,3518383973
A4927,3518383973
A0259,0552133256
A2008,227724113X
A4928,0156011603
A0935,0345335058
A0179,0671742515
A4929,190288132X
A4930,190288132X
A1210,0446357200
A3083,0451526643
A4127,0451526643
A4931,0316198951
A4932,0312244991
A4933,0312244991
A4934,0312244991
A3964,0375706143
A4935,0953327523
A4936,0451149173
A3474,0140065504
A4937,0140065504
A1615,0679759328
A0967,0440447674
A1552,0345427637
A1305,055321263X
A0415,0449213765
A0415,0446314986
A0059,0553213105
A4938,0786703229
A4939,0446674168
A4940,0671602543
A2168,0451199979
A1978,0451521072
A4417,0446675369
A0283,0440466091
A4941,0440416027
A2816,0380012057
A4942,0385474547
A2067,1573220531
A1215,0671020293
A4943,0595259677
A2691,0860074382
A4944,0140386084
A0179,0330267388
A4945,1896764096
A4946,1896764096
A0615,0679426140
A1230,0671042572
A4947,0812990323
A4948,0930452933
A4949,0930452933
A4950,081269421X
A4951,0385487398
A4952,0609608096
A4953,0609608096
A4954,0312141475
A3224,0743420373
A3225,0743420373
A3634,0099287927
A4955,1558184023
A4956,0684869748
A3482,3442448794
A2537,3442448794
A4957,0689832923
A4958,0590640860
A1284,0060937688
A1029,0440219760
A4959,0553371843
A4960,0916773191
A4961,0916773191
A1395,0679736662
A0066,0451209907
A4962,0312954166
A1018,0449221512
A4963,0451409647
A4964,0375707093
A4965,0399149783
A0118,0525946284
A0066,0385318073
A1625,0061013315
A0251,1400031362
A2284,0804107386
A0088,0140435530
A4966,0140435530
A4967,007212170X
A4968,0307120848
A4969,0307120848
A3093,0689846088
A4970,0689846088
A3093,0689846088
A0038,0689842708
A4971,0689842708
A4972,0786846461
A4973,0671038311
A4974,0671038311
A4975,0140381538
A4976,0064472612
A4977,0743400771
A2721,0849959306
A4978,0849959306
A1018,0449223612
A4979,0380818817
A4980,0060959940
A4981,0425181863
A0637,0439443857
A4982,0061031127
A4983,0824511743
A4984,0875963021
A4985,0399526005
A4986,0399526005
A4987,044020352X
A3849,0156012197
A4988,0156012197
A0539,0449221180
A4989,3423703040
A2566,3423703040
A4990,0425179206
A1006,0553107755
A0272,1853260150
A1705,1853262390
A0272,0140010211
A1782,0393314804
A4991,1591291666
A4992,0843944331
A0893,0440403782
A2125,0312168748
A4993,0590897543
A4994,0425155463
A4995,0312266065
A4996,0843952008
A4997,0385261756
A3362,0671014021
A4998,0671014021
A4999,0393093247
A5000,0812549325
A0283,0439101360
A0441,0439101360
A2003,038073186X
A5001,0140621598
A0063,0440195934
A5002,088038722X
A5003,088038722X
A5004,0844295582
A0634,0140314202
A1754,0440998050
A5005,0439319137
A3033,0330352091
A5006,0140014845
A1577,0060269928
A0323,0553299328
A5007,0743464672
A5008,155874424X
A4493,155874424X
A2812,2070414574
A5009,1853262803
A0276,014032870X
A5010,014032870X
A5011,0345396669
A5012,0316181358
A1263,0385468709
A5013,0385422938
A5014,0060165979
A5015,038542194X
A3791,1565122968
A5016,0486280594
A5017,0843114797
A0615,0804115613
A5018,0375724958
A5018,067973855X
A5018,0679771832
A0738,0345340426
A0098,0679745203
A0471,0679777482
A0471,0679777474
A0471,0679777466
A0471,0679777458
A0353,0345449347
A5019,0879100362
A5020,0879100362
A5021,0312252927
A5021,0312266510
A5022,0151005346
A1049,0151005346
A1268,0156006391
A5023,0156006391
A0471,067977744X
A3533,0156005204
A3534,0156005204
A3533,0156006243
A3534,0156006243
A3533,0156010593
A5024,0156010593
A0464,0375701907
A3533,0156004011
A3534,0156004011
A1268,0679777547
A5023,0679777547
A0353,034543479X
A1786,0345396456
A0430,1853262714
A3283,1853262714
A5025,1853262714
A5026,1853262714
A5027,0888012055
A5027,0773759697
A5028,1895837618
A0785,0375705198
A5029,1550548166
A5030,0385720327
A5031,0385720327
A5032,0747545634
A5033,0374521956
A5034,0889951926
A0370,0449910830
A5035,0771079567
A5036,0571212212
A5037,0671439162
A5038,0345419073
A5039,0590419447
A5040,0425166090
A5041,0440227011
A5042,067188784X
A5043,0671041657
A5044,0894808249
A5045,0590475363
A0647,044021873X
A5046,0449223345
A5047,0764227890
A5048,0060244151
A5049,0060244151
A5050,0684829223
A5051,1573060313
A5051,1573060313
A5052,0881337269
A5053,0881337269
A3354,0671872648
A5054,0375758585
A5055,0061013579
A5056,0061013579
A5057,0061013579
A3167,0449223833
A5058,0394520939
A5059,0394583256
A1988,0316592382
A5060,0439372941
A0753,0439372941
A0566,039913543X
A0154,0517092816
A0577,0679412956
A0026,0394423291
A0555,0688156142
A0062,0399137734
A3695,0316955191
A0339,0515123498
A2768,0439139600
A1824,0439139600
A0740,0670894370
A1187,0441007554
A5061,1555910807
A5062,0553271105
A2854,0385495641
A0740,0670031208
A5063,0670031208
A0583,0525246606
A5064,1880238667
A5065,1880238667
A5066,0822315890
A5067,0140100032
A5068,0684870673
A3399,093914994X
A0960,0552143774
A5069,0886193540
A5070,0142004278
A5071,0451192036
A5072,0451192036
A5073,0451192036
A5074,0310217598
A5074,031021758X
A5075,1568654782
A0920,0140434186
A5076,0140434186
A0220,0141182458
A5077,0595140459
A5078,0913559482
A1698,0517189186
A4485,0374148570
A0152,9681336089
A5079,0375700668
A0247,0743204239
A0864,0192833863
A5080,0192833863
A5081,067931041X
A5082,0805041508
A5083,0380977702
A5084,096774590X
A4925,0446531480
A1147,3442353971
A5085,3442353971
A0895,0451207645
A5086,0316092738
A5087,0316092738
A5088,0743428188
A2566,0590598856
A5089,0061000078
A1215,0671670689
A0250,0449000869
A0131,0446605581
A2222,0441694543
A5090,044640344X
A5091,1572972181
A3374,0345395069
A5092,0425148343
A5093,0515117552
A5094,042514545X
A5095,0553298836
A5092,0425156729
A5095,042516988X
A5092,0380794772
A1212,0671011375
A5096,0515124796
A3905,0515126489
A0464,0679753826
A5097,0380974282
A5098,0684196778
A0064,0399142851
A0064,0399146253
A0132,0316693294
A5099,0892964111
A1999,0671042742
A5100,0385480385
A0942,0385488424
A0329,0553096834
A3787,0425130746
A2653,0553102133
A1738,0345391330
A0052,0345334019
A5101,055356966X
A0557,0553574663
A4437,0451180054
A1497,0812590554
A5102,055357924X
A5103,0061093920
A5104,0671898779
A1147,0812571991
A1331,0451199650
A5105,0451197429
A1875,0553102346
A0566,0399146504
A5106,0312143648
A0568,0553099590
A0647,038530000X
A5107,3499233312
A5108,0140620508
A5109,0140620508
A5110,1895565545
A0092,0416469604
A5111,1841120685
A5112,1841120685
A5113,1841120685
A5114,1841120685
A4790,0044402449
A5115,0749425628
A5116,0749425628
A5117,0273622218
A5118,0751530328
A0059,0140431020
A0284,0140431020
A0284,0140431020
A5119,0749418222
A5120,0241141095
A1140,0450547434
A5121,0340766638
A0415,0860680649
A5122,0140040021
A0703,2253098183
A5123,0312997159
A2036,0786890061
A0417,0553279378
A5124,0440209986
A4467,0380788640
A4467,0380788632
A4467,0380717581
A5125,0684826143
A5126,1551666987
A2045,0425176037
A5127,0156013126
A5128,0156013126
A5129,0446610941
A0148,0425083837
A2012,0425135721
A5130,0515130540
A2180,0515090654
A0568,0553292722
A0348,0380721643
A0348,0425183750
A2961,0445408502
A5131,0553270486
A0918,0380798573
A0467,0452282268
A5132,0786867787
A5133,0307001253
A5134,0590484133
A5135,0590484133
A5136,067982412X
A5137,067982412X
A5138,0373227272
A5139,0373872410
A3354,0671550578
A3354,0671550764
A5140,0373226918
A5141,0761118691
A5142,0671680080
A5143,0671680080
A2540,0671680080
A0042,0345354621
A0179,0671442686
A0179,0671525808
A1105,0671684027
A5144,0671701304
A5145,0380773066
A0268,0812516214
A5146,0446602299
A5147,0446602299
A5148,0312954115
A5149,0671742493
A0337,0451511328
A0400,0671441515
A5150,0867211725
A5151,0867211725
A5152,0140111891
A5153,0140111891
A5154,0061054143
A2975,0449220893
A5155,0064420485
A5156,0064420485
A5157,0590939351
A5158,078688214X
A5159,078688214X
A5160,078688214X
A5161,0446391301
A0079,0743233026
A5162,3442722403
A5163,3442722403
A5164,3442720117
A5165,3442720117
A0505,0140621873
A0154,0060119071
A5166,0875963234
A3799,0875963234
A4844,0875963234
A5167,0449911462
A2887,0931580587
A5168,0312123337
A5169,0965603695
A3797,0068596022
A5170,0068596022
A5171,0066620732
A5172,0066620732
A5173,0525446052
A5174,0525446052
A5175,0440417449
A5176,0440417449
A5177,970651452X
A5178,0613282728
A5179,0802130119
A5180,0802130119
A0647,0440224705
A0630,0312983867
A1489,045120994X
A1489,045120994X
A1483,0345459202
A2975,0312955731
A1006,0553205803
A0344,0553541633
A0670,0684800713
A0725,1566840287
A2108,0062500260
A5181,0380793229
A5182,0345304659
A5183,0786888083
A5182,0345344464
A0826,0374115540
A5184,0374115540
A2803,0671718436
A0670,0684163268
A0251,1400031346
A5185,0754101495
A0636,0446524131
A5186,0446524131
A0010,0446612626
A5187,1565076613
A5188,1565076613
A5189,1565076613
A5190,1565076613
A0138,0316781142
A0734,0609801279
A5191,3257230915
A5192,2035877393
A5193,2290301531
A2454,2070374874
A5194,2070374874
A1337,0060008024
A5195,3442725577
A5196,3442725577
A3905,051511264X
A5197,0425052028
A5198,0425052028
A0179,0330491199
A5199,0373709323
A5200,0373710062
A2752,0782141676
A5201,0399526609
A0577,0345389417
A0148,0425147584
A1882,0451177037
A5202,0373710291
A5203,0451406079
A1496,0373471564
A1827,0373710267
A5204,037370870X
A1821,0373709307
A1827,0373708726
A5205,0373710283
A0924,0373710054
A1821,0373710356
A5206,037371002X
A5207,0373710259
A5208,0373710275
A3909,0373484380
A5209,0373484380
A5210,0373484380
A5211,0795151314
A5212,0940863332
A5213,1565924975
A0145,0684853523
A5214,0060193395
A5215,0060193395
A0487,0446363669
A5216,0373471645
A1827,0373710208
A5217,0373710186
A3112,0373484518
A5218,0373484518
A5219,0373484518
A5220,0373710216
A1821,0373710070
A0436,0345339495
A1215,0671525433
A2311,0060675357
A2502,0345302575
A4726,0812571231
A0609,0812571231
A5221,0345386868
A5222,0151002444
A5223,0151002444
A5224,0312152000
A3328,0452283442
A0601,0440918022
A5225,1853260274
A5226,081254949X
A0577,0345404319
A1695,0671721887
A1215,0671682830
A0190,0688086888
A0190,0312864663
A5227,0312864663
A3354,0812510488
A5228,0345441494
A5229,0609609017
A2927,2253041939
A5230,2020326450
A5231,0671015583
A5232,0140248943
A5233,1894770099
A5234,1894770099
A5235,0571057063
A2909,0670887315
A0911,0425098451
A3635,0804105138
A5236,0671664921
A5237,0938665650
A1166,0553572245
A1386,0373834756
A5238,0373834756
A5239,0373834756
A0097,1568652895
A4193,0786885912
A5240,0307101479
A0154,0061000299
A0918,0380731207
A5241,1550130684
A5242,0471142425
A4308,0440413281
A4764,0345432479
A5090,0446609560
A1731,0449912108
A5243,0531150011
A0466,067940712X
A5244,1896300421
A0226,188259312X
A1227,0609810030
A1492,0670894699
A5245,0452283086
A2987,0553573292
A5246,0553573292
A5247,0448168278
A5248,0679810528
A5249,0679810528
A0154,0061000035
A1724,038081093X
A0202,2910188132
A5250,0684867974
A0581,0060924349
A5251,0373289170
A0749,0671627759
A0234,0440225116
A0749,0316171638
A0234,0440214009
A5252,342312203X
A0353,3257211945
A5253,3257211945
A1006,3499156717
A5254,3499156717
A0224,3442448387
A2485,3257231008
A2485,0330346261
A5255,0671743481
A3075,067187876X
A0276,0140320431
A5010,0140320431
A5256,0743471520
A1181,044166251X
A5257,0713724048
A5258,0006727492
A1754,0440999197
A5259,0471062189
A5260,0471062189
A5261,0375758453
A5262,0843950552
A3654,0553560719
A0145,0451168615
A5263,0028617363
A5264,0028617363
A1966,0886779146
A5265,0886779146
A2511,0886779146
A1366,0385334206
A1814,0671027492
A1815,0671027492
A0954,1853260010
A4760,0449220605
A5266,0553379267
A0059,1853260002
A1518,1853260614
A1328,0553560735
A1814,0671027506
A1815,0671027506
A1814,0671024345
A1815,0671024345
A5267,0345384229
A5268,0345384229
A4790,0345384229
A0583,0449006883
A4706,0060952822
A0062,0553106651
A5269,0671025538
A0095,0345413997
A1305,1853260444
A1305,1853260770
A3856,0312863853
A5270,0312863853
A5271,0671026291
A0062,0425099334
A5272,3442541425
A2602,3442541425
A0152,067972205X
A5273,067972205X
A2008,0446912069
A5274,0802112803
A4183,0399135847
A5275,0813517508
A2149,067978148X
A5276,0871135701
A5277,1551667479
A3220,0671027115
A5278,0671785141
A5279,006000777X
A0079,0671891650
A5280,0671891650
A0221,0060391022
A5281,1577330080
A3917,0786711035
A5282,0618263276
A0145,0684853507
A5283,0385492235
A2631,0761516735
A5284,0060931353
A5285,0345407083
A5286,1570671222
A5287,080213338X
A5288,0722513585
A5289,0385488947
A5290,0446522422
A5291,0446522384
A5292,0345380673
A5293,0446524182
A0556,0670865796
A5294,0525241604
A5295,0399146296
A5296,031230238X
A5297,0312859589
A5298,0802139566
A5299,0805042156
A5300,155870275X
A0643,006019295X
A0426,0385484003
A0491,0060185716
A5301,0517163128
A5302,0671521004
A5303,1401300065
A0491,0061031542
A5304,0618197338
A1988,0618197338
A2181,0399237232
A0132,0316603570
A0743,0316603570
A3426,0312318898
A0630,0312289723
A5305,0671659154
A1098,0553801945
A5306,0811828301
A0949,0765347156
A5307,0740713949
A5308,0836269195
A5309,0836269195
A0253,0060745908
A1018,0425192725
A1098,0553579525
A0488,0380792745
A0491,0688167829
A0949,0812517024
A0186,0399146652
A5310,006056198X
A0978,0553573985
A2370,0312065647
A2230,0312065647
A1924,0312065647
A2542,0671578448
A5311,0671042831
A4494,0312199406
A3389,0393046974
A5312,0312968884
A2392,0756401356
A0872,0671656155
A5313,0968288308
A0766,0808514121
A5314,0345450698
A0084,0375412530
A5315,0969799152
A5316,0969799152
A5317,0969799152
A5318,0969799152
A5319,0696218364
A1101,0787123730
A1678,1565115430
A5320,1565115430
A5321,1565115430
A5322,1565115430
A1103,1574533525
A5323,0140285679
A5324,0824518977
A3076,0553569031
A0155,1558008764
A3218,0553472704
A5325,0553472704
A1394,1559273909
A5326,1559273909
A0157,1402511787
A5327,1402511787
A5328,0671779664
A5329,0671779664
A0226,0804114609
A5330,0743249275
A5331,0743249275
A0226,0345438825
A0209,0380868768
A0148,039915079X
A0183,0670894508
A5332,0312983743
A0556,069452526X
A0556,069452526X
A0236,0385729340
A3286,0517122707
A4810,0679463135
A5333,0375508716
A5334,089281859X
A2557,075284332X
A5335,9724115380
A5336,0451450523
A5337,0752801716
A0562,0330331973
A5338,0006510019
A5338,058621089X
A5339,0864423705
A5340,4770016964
A5341,4770016964
A1531,0586045449
A5342,0586200967
A5343,0441132448
A0910,0553212427
A0910,0553212419
A0311,0553577778
A5344,0671037307
A5344,0671037293
A5344,0671037285
A0630,031298328X
A3394,031298328X
A0134,0451205626
A2821,0380802937
A2587,0446606456
A0240,0449223043
A0240,0553284118
A2821,0380802929
A0377,0446364622
A0141,0140060898
A1753,0671737791
A1574,0684826127
A0581,0060920335
A4689,0345423135
A2403,1556613105
A1490,0373483937
A0740,0142002585
A5063,0142002585
A5345,0425068145
A5346,0891079149
A5347,068482440X
A3154,0373484488
A1490,0373484488
A5348,0373484488
A5349,0764220314
A5350,0684800993
A0574,0451082028
A5351,0802726224
A5352,0156002078
A5353,0764223666
A5354,156476706X
A5355,0800757181
A5075,1556618662
A0921,0891073906
A5356,187895105X
A0372,0373218125
A0488,0380728133
A5357,1586420429
A0223,0060932147
A0228,0375724389
A0543,0375422412
A5075,0764223291
A0084,0449003981
A0498,037570924X
A5358,0812930088
A5359,0812930088
A3450,0345435168
A5360,0786886323
A4094,0747541604
A5361,0840775717
A1866,0061009482
A0555,0380730847
A4572,0373243820
A5362,0373164394
A5363,0345441265
A0306,1573227528
A5364,038078954X
A2821,0380819635
A0066,0440221595
A5365,0316782475
A1938,0525947299
A5366,0140115773
A5367,0060198184
A5368,0878332928
A3328,0525947736
A0370,0804119430
A5369,0618118810
A2994,0618118810
A0332,0449906515
A1282,0671038443
A5370,0786884649
A5370,0786865539
A1982,0553263811
A1745,1857988884
A5371,0747256675
A3154,0380767643
A0960,0440222656
A3965,0380569035
A3154,0380767635
A5372,0380711982
A1946,0380711982
A5373,0312904568
A4118,0452282063
A5374,0192833170
A5375,0192833170
A1272,0140189351
A1233,0140189351
A5376,0671622021
A3083,0486289990
A5377,0525468633
A4513,0441000150
A0609,0671878662
A0827,0070064547
A5378,0897331222
A5379,1557736022
A0255,044022392X
A4728,0446605913
A0380,0553254642
A0220,0553213806
A5380,0553213806
A0504,0451410025
A0250,0804118558
A5381,0380808641
A5379,1557735417
A5120,0385722109
A5382,1931166196
A5383,0947782753
A0577,0679433015
A0577,0394587863
A5384,0517150646
A2777,0440136482
A2778,0440136482
A5385,0440136482
A5386,0867163968
A5387,0867163968
A5388,0867163968
A5389,0883781042
A5390,0913866156
