Author_id,Name
A5003,Tonya R. Carter
A5004,Robert S. Kane
A5005,Helen Keller
A5006,D. H. Lawrence
A5007,Elise Juska
A5008,Marangraphics
A5009,G. K. Chesterton
A5010,Michael Foreman
A5011,Robert Van De Castle
A5012,Alan M. Dershowitz
A5013,Mikal Gilmore
A5014,Thomas Moore
A5015,Kathy Cronkite
A5016,Gertrude Stein
A5017,M. C. Hargreaves
A5018,Eric Hansen
A5019,Harpo Marx
A5020,Rowland Barber
A5021,Simon Louvish
A5022,Arturo Pérez-reverte
A5023,Sonia Soto
A5024,Margaret Costa
A5025,Aylmer Maude
A5026,E.b. Greenwo
A5027,Miriam Toews
A5028,Patrick Taylor
A5029,Fred Stenson
A5030,Irene Gut Opdyke
A5031,Jennifer Armstrong
A5032,Ahdaf Soueif
A5033,Aleksandr Solzhenitsyn
A5034,Catherine Simmons Niven
A5035,Shyam Selvadurai
A5036,John Mcgahern
A5037,D. M. Thomas
A5038,Clyde Edgerton
A5039,Grace Maccarone
A5040,Kris Lowe
A5041,Grace Catalano
A5042,Jan Berenson
A5043,Rosalind Noonan
A5044,Suzy Becker
A5045,Gertrude Warner
A5046,Jimmy Buffett
A5047,Ellie Kay
A5048,Maud Hart Lovelace
A5049,Lois Lenski
A5050,Jaime O'Neill
A5051,Rick Carroll
A5052,Robert L. Clifton
A5053,Alan M. Dahms
A5054,Alan Furst
A5055,Johnny Cash
A5056,Jonny Cash
A5057,Patrick Carr
A5058,Nicholas Gage
A5059,Bette Bao Lord
A5060,Blue Balliett
A5061,Tom Raabe
A5062,Jack Schaefer
A5063,Donna Kae Nelson
A5064,Debra Kang Dean
A5065,Colette Inez
A5066,Ross Talarico
A5067,Merle Kessler
A5068,William Molnar
A5069,June Callwood
A5070,Daniel Wallace
A5071,Robert Bonazzi
A5072,John Howard Griffin
A5073,John Howard Gri
A5074,Terri Blackstock
A5075,Beverly Lewis
A5076,Pauline Nestor
A5077,Alma Bond
A5078,Alma H. Bond
A5079,Jose Eugenio Soares
A5080,Maud Ellmann
A5081,Scott Gardiner
A5082,John Harvey
A5083,Rochelle Majer Krich
A5084,Alma Marceau
A5085,Heinz Zwack
A5086,Larry Berger
A5087,Dahlia Lithwick
A5088,Indu Sundaresan
A5089,E. L. Doctorow
A5090,Donald E. Westlake
A5091,Chet Williamson
A5092,Peter Robinson
A5093,Robert W. Walker
A5094,Earlene Fowler
A5095,Karen Kijewski
A5096,Lynda La Plante
A5097,Mark T. Sullivan
A5098,Susan Wittig Albert
A5099,Stuart M. Kaminsky
A5100,Linda Davies
A5101,Sandra West Prowell
A5102,Deborah Crombie
A5103,Marianne Wesson
A5104,Jeremiah Healy
A5105,J. F. Freedman
A5106,Kate Wilhelm
A5107,Wolf Haas
A5108,Walter
A5109,Sr. Scott
A5110,Anne Newlands
A5111,Dave Allan
A5112,Matt Kingdon
A5113,Kris Murrin
A5114,Daz Rudkin
A5115,David Hussey
A5116,D E Hussey
A5117,Eddie Obeng
A5118,Storm Constantine
A5119,Sue Bishop
A5120,Ali Smith
A5121,Margaret Burt
A5122,Muriel Spark
A5123,Marcia Willett
A5124,Susan Dunlap
A5125,Cathie Pelletier
A5126,Joan Johnston
A5127,Amos Oz
A5128,Nicholas De Lange
A5129,Nancy Geary
A5130,Jacqueline Navin
A5131,Robert Half
A5132,Anne Ursu
A5133,Constance Allen
A5134,Pat Relf
A5135,Nancy Stevenson
A5136,Mary Pope Osborne
A5137,Sal Murdocca
A5138,Delores Fossen
A5139,Gail Gaymer Martin
A5140,Charlotte Douglas
A5141,Harry H. Harrison Jr.
A5142,J.m. Dillard
A5143,David Loughery
A5144,Keith Sharee
A5145,Sharon Green
A5146,A. C. Crispin
A5147,Joss Whedon
A5148,Mary E. Hunt
A5149,Anais Nin
A5150,Wendy Pini
A5151,Richard Pini
A5152,Paul Cowan
A5153,Rachel Cowan
A5154,Charles Grant
A5155,Elizabeth Levy
A5156,Bill Basso
A5157,Gary Hogg
A5158,Agnes Von Kurowsky
A5159,Henry Serrano Villard
A5160,Ernest He
A5161,Katherine Dunn
A5162,Brigitte Aubert
A5163,Susanne Staatsmann
A5164,Irvin D. Yalom
A5165,Uda Strätling
A5166,Richard Laliberte
A5167,Napoleon Hill
A5168,James Bovard
A5169,Harry Browne
A5170,William E. Simon
A5171,Linus Torvalds
A5172,David Diamond
A5173,Ann Durell
A5174,Marilyn Sachs
A5175,Carl Norac
A5176,Claude K. Dubois
A5177,Gustav Meyrink
A5178,Sam Mcbratney
A5179,Mikhail Bulgakov
A5180,Mirra Ginsburg
A5181,Sean Russell
A5182,John Nichols
A5183,Chuck Barris
A5184,Barbara Haveland
A5185,Louise Gherasim
A5186,Mcbain
A5187,Holly Halverson
A5188,Dave Davidson
A5189,Beryl Peters
A5190,Frankie
A5191,Isaak Babel
A5192,Corneille
A5193,Tim Guenard
A5194,Patrick Besnier
A5195,Hakan Nesser
A5196,Christel Hildebrandt
A5197,Ruth Warrick
A5198,Don Preston
A5199,Shannon Waverly
A5200,K. N. Casper
A5201,Mackie Shilstone
A5202,Susan Floyd
A5203,Tom Wilson
A5204,Ann Evans
A5205,Darlene Graham
A5206,Lynnette Kent
A5207,Peggy Nicholson
A5208,Tara Taylor Quinn
A5209,Jennifer Greene
A5210,Jackie Merritt
A5211,Claire Foshee
A5212,Alisa M. Hoffman
A5213,Arnold Robbins
A5214,Bill Phillips
A5215,Michael D'Orso
A5216,Lass Small
A5217,Kathryn Shay
A5218,Stella Bagwell
A5219,Lindsay Mckenna
A5220,Brenda Novak
A5221,Jack L. Chalker
A5222,Georges Passelecq
A5223,Bernard Suchecky
A5224,Linda Nevins
A5225,Jonathan Swift
A5226,Sasha Miller
A5227,Julie Brady
A5228,Stewart Lee Allen
A5229,Roger Housden
A5230,Pierre Desproges
A5231,Jonathan Ames
A5232,Peter C. Newman
A5233,Lien Chao
A5234,Jim Wong-chu
A5235,T S Eliot
A5236,Rae Lawrence
A5237,Mladen Sutej
A5238,Catherine George
A5239,Marion Lennox
A5240,Carol North
A5241,Anne Lindsay
A5242,Ian S. Graham
A5243,Edmund H. Volkart
A5244,Satya Das
A5245,Jennifer Chiaverini
A5246,Arthur C. Clarke (introduction)
A5247,Weigle
A5248,Joyce Milton
A5249,Larry Schwinger
A5250,Sarah Vowell
A5251,Deborah Simmons
A5252,Rafik Schami
A5253,Hans Hermann
A5254,Nikolaus Hansen
A5255,Carlos Castillo
A5256,Martin Scott
A5257,Jenny Randles
A5258,Will Gatti
A5259,Hal B. Pickle
A5260,Royce L. Abrahamson
A5261,Alice Steinbach
A5262,Douglas Clegg
A5263,Patrick Chabris Christopher
A5264,Wolff
A5265,Mike Baker
A5266,Walter M. Miller Jr.
A5267,H. P. Lovecraft
A5268,John Jude Palencar
A5269,U.s. Senate Committee On Commerce
A5270,Ricia Mainhardt
A5271,Keith R.a. Decandido
A5272,Louise Rafkin
A5273,Randolph Hogan
A5274,Norman Manea
A5275,Henry Roth
A5276,Edith T. Mirante
A5277,Katherine Stone
A5278,Abraham. Verghese
A5279,Edward Deangelo
A5280,Diana Ossana
A5281,Janice Gray Kolb
A5282,Bella Bathurst
A5283,Aimee Bender
A5284,Sara Davidson
A5285,Kristin Hunter Lattany
A5286,People For The Ethical Treatment Of Anim
A5287,Dennis Cooper
A5288,Marlis Weber
A5289,Donald Harstad
A5290,Rosalyn Mcmillan
A5291,Carol Smith
A5292,Cecil Foster
A5293,Susan S. Kelly
A5294,David Storey
A5295,Janice Graham
A5296,Carolly Erickson
A5297,Terence M. Green
A5298,Robert Olen Butler
A5299,Lam Kam Chuen
A5300,Stanley Wynett
A5301,Lucy Mead
A5302,Dawn Miller
A5303,Jay Mohr
A5304,Katrina Kenison
A5305,L B Greenwood
A5306,Jeff Selis
A5307,Patrick Mcdonnell
A5308,Mark Beckloff
A5309,Dan Dye
A5310,Hollis Gillespie
A5311,Gina B. Nahai
A5312,Ngaio Marsh
A5313,Judy Alsager
A5314,Silas House
A5315,Anne Vipond
A5316,Alan Nakano
A5317,William Kelly
A5318,Mic Defreita
A5319,Paige Davis
A5320,Loren Lester
A5321,Sheryl Bernstein
A5322,Marti
A5323,Nick. Hornby
A5324,Robert Kirschner
A5325,Peter (narrator) Macnichol
A5326,Tim Curry
A5327,Jill Tanner
A5328,Alexandra Ripley
A5329,Dixie Carter
A5330,James P. Womack
A5331,Daniel T. Jones
A5332,Susan Donovan
A5333,Patricia Heaton
A5334,James Wasserman
A5335,Joao Aguiar
A5336,Peter S. Beagle
A5337,Rand Flem Ath
A5338,Daniel Easterman
A5339,Alex Kerr
A5340,アン 松本・スチュワート
A5341,Anne Matsumoto Stewart
A5342,Joseph Macanthony
A5343,S. N. Lewitt
A5344,Caiseal Mor
A5345,Jill Gregory
A5346,Doris Elaine Fell
A5347,Joe Coomer
A5348,Joan Elliott Pickart
A5349,Kristen Heitzmann
A5350,Jeff Gomez
A5351,Lois Henderson
A5352,Lawrence Naumoff
A5353,Sigmund Brouwer
A5354,Sherrie Lord
A5355,Kathleen Morgan
A5356,Lois Erickson
A5357,John Brady
A5358,Thomas O'Hara
A5359,Kenneth S. Janke Sr.
A5360,Glen David Gold
A5361,Paul Meier
A5362,Pamela Browning
A5363,Tova Mirvis
A5364,Rochelle Krich
A5365,Jane Shapiro
A5366,Bruce Chatwin
A5367,Barry Clifford
A5368,Phil Georgeff
A5369,Jason Wilson
A5370,Joe Queenan
A5371,Quintin Jardine
A5372,Kit Castle
A5373,Cara Saylor Polk
A5374,August Strindberg
A5375,Michael Robinson
A5376,Persia Woolley
A5377,Aidan Chambers
A5378,Shelley Smith
A5379,John Buxton Hilton
A5380,Brenda Maddox
A5381,Bartholomew Gill
A5382,Sang Hun Lee
A5383,Giles Gordon
A5384,Dr. Paul Carus
A5385,Henry Lincoln
A5386,Leonard Foley
A5387,Jovian Weigel
A5388,Patti Normile
A5389,Dr. Frances Cress Welsing
A5390,Aleister Crowley
A5391,Roger Sherman Loomis
A5392,Jeanne Avery
A5393,Lama Surya Das
A5394,Breena Clarke
A5395,Javier Marías
A5396,Alfred Bester
A5397,Richard Laymon
A5398,Avi
A5399,Ulli Günther
A5400,Herbert Günther
A5401,Conor Cruise O'Brien
A5402,Ursula K. Leguin
A5403,Jim Hightower
A5404,Cheryl Landon
A5405,Alexa Hennig Von Lange
A5406,Dennis Danvers
A5407,Stanley Bing
A5408,Carlene Thompson
A5409,Krentz
A5410,Raymond E. Feist
A5411,Danelle Harmon
A5412,Debbie Travis
A5413,Rebecca Lickiss
A5414,Claire Berlinski
A5415,Karyn Monk
A5416,Casey Claybourne
A5417,Kim Barnes
A5418,Stephen Hunter
A5419,Roisin Mcauley
A5420,Jean Hanff Korelitz
A5421,Janet Laurel
A5422,Hilary Hemingway
A5423,Jeffrey P. Lindsay
A5424,Craig Holden
A5425,Iris Murdoch
A5426,Vincent Van Gogh
A5427,Ronald De Leeuw
A5428,Arnold J. Pomeran
A5429,Philip Smith
A5430,Nahum N. Glatzer
A5431,Dante Alighieri
A5432,John Ciardi
A5433,Zilpha Keatley Snyder
A5434,Steven Spielberg
A5435,Elizabeth Hand
A5436,Tracie Peterson
A5437,Judith Mccoy Miller
A5438,Paula Volsky
A5439,Erich Loest
A5440,Sir Francis Chichester
A5441,Jonathan Raban
A5442,Scott B. Smith
A5443,Shirley Temple Black
A5444,Daniel Clowes
A5445,Walter James Miller
A5446,Mark Morris
A5447,William Wordsworth
A5448,Don Kurtz
A5449,George C. Andrews
A5450,Safian
A5451,Victoria Looseleaf
A5452,Eugene Stiles
A5453,George Sand
A5454,Rosemary Lloyd
A5455,Richard Wrigley
A5456,Jay Leno
A5457,A.l. Alexander
A5458,Daniel Defoe
A5459,Mort Gale
A5460,Mary Sanford Laurence
A5461,C.g. Jung
A5462,W. S. Dell
A5463,Cary F. Baynes
A5464,Gail Harvey
A5465,Rebecca Shannonhouse
A5466,Rizzoli
A5467,Magnus Magnusson
A5468,Hermann Palsson
A5469,Paul Edwards
A5470,Doug Peacock
A5471,Miles Harvey
A5472,Gay Talese
A5473,Carl Stiner
A5474,Deborah E. Crombie
A5475,Ph.d.
A5476,Phillip C. Mcgraw
A5477,David Martin
A5478,Elizabeth Marshall Thomas
A5479,Greta K. Nagel
A5480,Rick Mofina
A5481,Marilu Henner
A5482,Laura Morton
A5483,Anthony Robbins
A5484,A. Roger Merrill
A5485,Rebecca R. Merri
A5486,Anne Mcgee-cooper
A5487,Jane B Burka
A5488,Joan Brady
A5489,Perri O'Shaughnessy
A5490,Carola Salisbury
A5491,Katherine Paterson
A5492,Mary Lewis
A5493,Hickm
A5494,James Hadley Chase
A5495,Anne Rampling
A5496,Bonnie Gabriel
A5497,Eileen Dreyer
A5498,Laura Childs
A5499,Stephen W. Frey
A5500,Henry Petroski
A5501,Margaret Mitchell
A5502,M.c. Beaton
A5503,Peter Kline
A5504,Thornton Wilder
A5505,Carol Kruckeberg
A5506,John Connolly
A5507,John Steven Gurney
A5508,John Steven
A5509,Lee Davis Willoughby
A5510,George Cable
A5511,Laura Mcneal
A5512,Nathaniel Benchley
A5513,Arnold Lobel
A5514,Steve Vance
A5515,Lori Aurelia Williams
A5516,Donald R. Gallo
A5517,D M Thomas
A5518,Angela Malone
A5519,Tessa De Loo
A5520,Ruth Levitt
A5521,Julian Rathbone
A5522,Guy Gavriel Kay
A5523,Babette Cole
A5524,Brian Hollingsworth
A5525,Arthur Cook
A5526,Jennie Hanks
A5527,Bill Peet
A5528,Monty Roberts
A5529,Poul Anderson
A5530,Edith Layton
A5531,Elizabeth A. Scarborough
A5532,Elizabeth
A5533,Christine Feehan
A5534,Elsie Clews Parsons
A5535,Barbara Ardinger
A5536,Brian Sibley
A5537,Joseph Flynn
A5538,Stuart Palmer
A5539,J. Orde
A5540,Linda Barnes
A5541,North American Bear Co.
A5542,Nicolas Fargues
A5543,Edith Hamilton
A5544,Edwin Abbott
A5545,Jacob
A5546,Children'S Dover Thrift
A5547,Miranda Lundy
A5548,Carol Highsmith
A5549,Ted Landphair
A5550,Linda Jennings
A5551,Winston Groom
A5552,Todd Cramer
A5553,Doug Munson
A5554,Michael C. Eberhardt
A5555,Thomas Keneally
A5556,Susan Collin Marks
A5557,Martin Lings
A5558,Laura Siegel Gilberg
A5559,O Park
A5560,Donald D. Walsh
A5561,Galway Kinnell
A5562,William Bolitho
A5563,David Bevington
A5564,David Scott Ka
A5565,Anatolian Treasures
A5566,Rita Murphy
A5567,Tony Tanner
A5568,Edward Ziegler
A5569,Ken Warren
A5570,L. Neil Smith
A5571,Simon R. Green
A5572,Jemiah Jefferson
A5573,Peggy Payne
A5574,Robert R. Mccammon
A5575,Paul Harding
A5576,Tom Shroder
A5577,Michael Dorris
A5578,Penelope Smith
A5579,Henry Rollins
A5580,Charles G. Waugh
A5581,Boston Teran
A5582,Janette Oke
A5583,Glenn Dabbs
A5584,Laura Shaine Cunningham
A5585,Meagan Mckinney
A5586,Beverly Bird
A5587,Robert Kroetsch
A5588,Caroline Roe
A5589,Susan Crosby
A5590,Wendy Markham
A5591,Barbara Holland
A5592,D. W. Harding
A5593,Edward Stewart
A5594,Francis Roe
A5595,Slavomir Rawicz
A5596,Deborah Howe
A5597,James Howe
A5598,Alan Daniel
A5599,John Peterson
A5600,Roberta Carter Clark
A5601,Lori Wick
A5602,Judith Pella
A5603,Lauraine Snelling
A5604,Penelope J. Stokes
A5605,Wendy Etherington
A5606,Velma Wallis
A5607,Jahnna N Malcolm
A5608,Paul Howard
A5609,Amy Keating Rogers
A5610,E.s. Mooney
A5611,Hom
A5612,John Maddox
A5613,Stephen Jay Gould
A5614,Jane Goodall
A5615,Phillip Berman
A5616,Pauline Reage
A5617,Molly Giles
A5618,Dan H. Laurence
A5619,Feliks Topolsk
A5620,Christopher Bigsby
A5621,Webster'S Editors
A5622,Desmond Morton
A5623,William Blake
A5624,Russell Baker
A5625,T. Davis Bunn
A5626,George Macdonald
A5627,Helen Stratton
A5628,Arthur Hughes
A5629,Jack David
A5630,Robert Lecker
A5631,John Harvey Jones
A5632,Jeremy Dronfield
A5633,Clare Boylan
A5634,Dbc Pierre
A5635,Linda Rosenkrantz
A5636,Pamela Redmond Satran
A5637,David Milstead
A5638,Mindy Pennybacker
A5639,Aisha Ikramuddin
A5640,New Woman
A5641,Hubert Selby Jr.
A5642,Joan Jacobs Brumberg
A5643,Rebecca Wood
A5644,Harry Gersteneker
A5645,Joanna Stratton
A5646,Arthur M Schlesinger
A5647,Stephanie Doyle
A5648,Tanya Michaels
A5649,Gary Provost
A5650,Bunkie Lynn
A5651,Rick Baldwin
A5652,Brian Stewart
A5653,Kathleen Tessaro
A5654,Amy Blackmarr
A5655,Mark Donnelly
A5656,Chr
A5657,Jennifer Finney Boylan
A5658,Liane Moriarty
A5659,Brian Masters
A5660,Maggie Gibson
A5661,William Storandt
A5662,Parker C. Hinter
A5663,Diamond Studio
A5664,Kim Ostrow
A5665,Kirsten Larsen
A5666,Peggy Parish
A5667,Wallace Tripp
A5668,Barbara Siebel Thomas
A5669,Lynn Sweat
A5670,Gertrude Cha Warner
A5671,Dirk Gringhuis
A5672,Gertrude C. Warner
A5673,Dick Gringhuis
A5674,Alan Tiegreen
A5675,Jan Naimo Jones
A5676,Paul Casale
A5677,Paul Witcover
A5678,Sparkle Hayter
A5679,Martin Amis
A5680,Robert Barnard
A5681,Robert Clark
A5682,Celeste Bradley
A5683,B. M. Gill
A5684,Lisa Jewell
A5685,Robert C. Atkins
A5686,Geri Larkin
A5687,Geraldine A. Larkin
A5688,Kim Wilkins
A5689,Benjamin Demott
A5690,Herberth E. Herlitschka
A5691,Peter Handke
A5692,Walter Kappacher
A5693,Daniel Glattauer
A5694,Edward Lee
A5695,Aljean Harmetz
A5696,Marianne Fredriksson
A5697,Marlisa Szwillus Dr
A5698,Kirk Martin
A5699,Nicole Thomas
A5700,P. D. Cacek
A5701,Karen Rose
A5702,Perri Klass
A5703,Laura Moriarty
A5704,Erik Wilson
A5705,Steve Gerlach
A5706,Simon Clark
A5707,Jack Ketchum
A5708,Jose Vasconcelos
A5709,Julio Cortazar
A5710,Federico Garcia Lorca
A5711,John L' Heureux
A5712,Judith Minthorn Stacy
A5713,Monica Wood
A5714,J Lisle
A5715,Frank D'Arcy
A5716,George Edward Stanley
A5717,Linda Graves
A5718,Nancy Moser
A5719,Eleanor Estes
A5720,Barbara Mujica
A5721,Freda Warrington
A5722,Stanley Corngold
A5723,James Welch
A5724,Mia Yun
A5725,Martin Hallett
A5726,Jerry Wasserman
A5727,James Curtis
A5728,Clarke
A5729,Linda Singer
A5730,Dimitrios Roussopoulos
A5731,Nancy Waxler-morrison
A5732,Joan M. Anderson
A5733,Elizabeth R
A5734,George Woodcock
A5735,Harry H. Hiller
A5736,H Krahn
A5737,James Kinsley
A5738,M. K. Jo
A5739,Valerie Solanas
A5740,Katharine Burdekin
A5741,Daphne Patai
A5742,Kate Millett
A5743,M Gilliland
A5744,Jean Stead
A5745,Brian Fawcett
A5746,Joy Kogawa
A5747,Irving Wallace
A5748,Marion Elliot
A5749,Masahiro Chatani
A5750,Geoffrey Butcher
A5751,Diana Bryan
A5752,Jonathan Kozol
A5753,Maria Grazia Swan
A5754,Craig Joseph Danner
A5755,Kathryn Harrison
A5756,Jamie Suzanne
A5757,Richard David Carson
A5758,Novle Rogers
A5759,Nell Nichols
A5760,Kathryn Larson
A5761,Stearn Robinson
A5762,Tom Corbett
A5763,Laurence J. Lafleur
A5764,Teddy Lenderman
A5765,Janet Lynnford
A5766,Melanie Walz
A5767,Anthony B Herbert
A5768,Nero Blanc
A5769,Arthur Ransome
A5770,Lian Hearn
A5771,Eric Idle
A5772,James Dickey
A5773,Siegfried Lenz
A5774,Paule Marshall
A5775,Noah Gordon
A5776,Philippa Gregory
A5777,Max Barry
A5778,Edgar Rice Burroughs
A5779,Garry D. Kilworth
A5780,Iain Johnstone
A5781,John Cleese
A5782,Janet Berliner
A5783,George Guthridge
A5784,Mervyn Peake
A5785,Quentin Crisp
A5786,Walter J. Lord
A5787,Walter Lord
A5788,Dietrich Von Hildebrand
A5789,John Long
A5790,John
A5791,Long
A5792,University Of Navarre
A5793,John R. Lee
A5794,Virginia Hopkins
A5795,Munro Leaf
A5796,Robert Lawson
A5797,William Armstrong
A5798,Eleanor Coerr
A5799,Mark Shulman
A5800,Dandi Daley Mackall
A5801,Andy
A5802,Illustrated By Andy Stiles Rector
A5803,Bill Lorencz
A5804,Marcia Thornton Jones
A5805,Suzy Kline
A5806,Beve
A5807,Barb Schwarz
A5808,Catherine Clark
A5809,Paul Mccusker
A5810,R.a. Montgomery
A5811,Zander Hollander
A5812,David Schulz
A5813,Allen Edgar
A5814,Bill Myers
A5815,Joseph Layden
A5816,Joe Layden
A5817,Jean Estoril
A5818,Vivien Alcock
A5819,Mark R. Littleton
A5820,Miriam A.
A5821,Etal. Lademan
A5822,Ingri D'Aulaire
A5823,Edgar Parin D'Aulaire
A5824,John Grisewood
A5825,Kathy M. Douglas
A5826,Ivan Aralica
A5827,Ann Moura
A5828,S. J. Gaither
A5829,Micheal Canada
A5830,Kala Pajeon
A5831,Ketz Pajeon
A5832,Marion Dane Bauer
A5833,Beck Underwood
A5834,Joe Buff
A5835,Michael Bishop
A5836,Denise Hamilton
A5837,Lance Morrow
A5838,Boris Starling
A5839,Junius Podrug
A5840,Sean Stewart
A5841,Steven Spruill
A5842,Patricia Tichenor Westfall
A5843,Nicolas Freeling
A5844,Joan D. Vinge
A5845,Kathryn Marie Cocquyt
A5846,Thomas Fensch
A5847,Naomi Nash
A5848,Dr Joyce Brothers
A5849,Patrick O'Brian
A5850,William H. Keith
A5851,Walter Farley
A5852,Theresa Monsour
A5853,Victor Kelleher
A5854,Richard Sherbaniuk
A5855,Pam Houston
A5856,Karin Cook
A5857,Eileen Christelow
A5858,James Cross Giblin
A5859,Laura Dower
A5860,Jim Steck
A5861,Daniel Goleman
A5862,Ken Kesey
A5863,Harry Harrison
A5864,Elizabeth Ann Scarborough
A5865,Gwendolyn Mitchell Diaz
A5866,Jane Haddam
A5867,David Spencer
A5868,Frances A. Miller
A5869,Christopher Stasheff
A5870,R. A. Montgomery
A5871,Paul Granger
A5872,Charles Osborne
A5873,Valerie Harper
A5874,Janet E. Lapp
A5875,Will Steger
A5876,Carrie Fisher
A5877,Alicia Mundy
A5878,Douglas H. Ubelaker
A5879,Henry Scammell
A5880,John H. Davis
A5881,May Sarton
A5882,Claudia O'Keefe
A5883,Patricia Deane Wigington
A5884,Stephen Manes
A5885,David Quammen
A5886,Dick Drew
A5887,Michael Whelan
A5888,Sharon Shinn
A5889,Michelle Roehm
A5890,Cees Nooteboom
A5891,Page Smith
A5892,Marilyn Diamond
A5893,G. Cabrera Infante
A5894,Guillermo Cabrena Infante
A5895,Brian L. Weiss
A5896,Truddi Chase
A5897,Josh Koppel
A5898,Frank Conroy
A5899,Thomas Mohr
A5900,Andreas Eschbach
A5901,Liaty Pisani
A5902,Jim Crace
A5903,Walter Ahlers
A5904,Robert Hültner
A5905,Barbara Wood
A5906,Verena C. Harksen
A5907,Jack Finney
A5908,Federica De Cesco
A5909,Federica Deces
A5910,Uwe Anton
A5911,Judith Hermann
A5912,Svenja Becker
A5913,Kate Douglas
A5914,Robin Raab
A5915,Douglas Niles
A5916,Bett Williams
A5917,Patricia Frances Rowell
A5918,Catherine Spencer
A5919,Gordon W. Prange
A5920,Donald M. Goldstein
A5921,Katherine V.
A5922,Richard Kauffmann
A5923,Field
A5924,Courtlandt Dixon Barnes Bryan
A5925,Edith M. Pavese
A5926,Evan S. Connell
A5927,Ethan Coen
A5928,Jill Robinson
A5929,L. Lee Wilson
A5930,Tom Snyder
A5931,Mike Wilkins
A5932,Ken Smith
A5933,Doug Kirby
A5934,Sandra Gurvis
A5935,Jane Stern
A5936,Michael Stern
A5937,Michael Stern Rn
A5938,Jane Browne
A5939,Stephen Jones
A5940,William Lewis Herndon
A5941,Gary Kinder
A5942,Charles Baxter
A5943,Johanna Roebas
A5944,Cynthia Heimel
A5945,Rob Payne
A5946,Emily Barr
A5947,Debra Kent
A5948,Andrew Mark
A5949,Ambrose Bierce
A5950,John B Jr Cobb
A5951,Oliver L. North
A5952,Joe Musser
A5953,David Delman
A5954,Robert Rankin
A5955,Sharon Kahn
A5956,Joanne Pence
A5957,Annie Griffin
A5958,Dolores Johnson
A5959,Alex Pate
A5960,Hanna De Heus
A5961,Helen Bianchin
A5962,Stephen Goldin
A5963,Rona Jaffe
A5964,Lauren F. Winner
A5965,Robert K. Johnston
A5966,Susan Newman Ph.d
A5967,Tony Mcgowan
A5968,Christopher Awdry
A5969,S. Hughes
A5970,Linda Crew
A5971,Frank Lauria
A5972,Louisa Luna
A5973,Charlotte Breuer
A5974,Margaret Forster
A5975,Roseli Bontjes Van Beek
A5976,Saskia Bo
A5977,Ilona Maria Hilliges
A5978,Peter Hilliges
A5979,Ulrike Schweikert
A5980,Stan Nicholls
A5981,Emily Brontï¿1/2
A5982,Patsy Stoneman
